Iteration	Posterior	Likelihood	Prior	extinction[1]	extinction[2]	extinction[3]	extinction[4]	extinction_alpha[1]	extinction_alpha[2]	extinction_beta[1]	net_diversification[1]	net_diversification[2]	net_diversification[3]	net_diversification[4]	q[1][2]	q[1][3]	q[2][1]	q[2][4]	q[3][1]	q[3][4]	q[4][2]	q[4][3]	q_0A0B	q_0A1A	q_0B0A	q_0B1B	q_1A0A	q_1A1B	q_1B0B	q_1B1A	root_frequencies[1]	root_frequencies[2]	root_frequencies[3]	root_frequencies[4]	speciation[1]	speciation[2]	speciation[3]	speciation[4]	speciation_alpha[1]	speciation_alpha[2]	speciation_beta[1]
82240	-885.3094	-913.7741	28.46474	0.0508227	0.03334577	0.09723479	0.06379767	-2.979412	-3.400824	0.6487856	0.147547	0.19857	0.587549	0.73679	0.02418167	0.001236978	0.0003885319	0.002180064	0.0009469843	0.01088695	0.006527565	5.409831e-05	0.001236978	0.02418167	0.0009469843	0.01088695	0.0003885319	0.002180064	5.409831e-05	0.006527565	0.373971	0.115616	0.0612542	0.449159	0.1983695	0.231916	0.6847835	0.800588	-1.617624	-1.46138	1.238971
82250	-885.1796	-912.8465	27.66694	0.01315944	0.09482815	0.01410507	0.1016424	-4.330616	-2.355689	0.06939492	0.191141	0.212058	0.409303	0.534373	0.01926516	0.004665058	0.0002424558	0.01422047	0.000115906	6.241387e-05	0.009382451	0.002262685	0.004665058	0.01926516	0.000115906	6.241387e-05	0.0002424558	0.01422047	0.002262685	0.009382451	0.550335	0.170139	0.0901414	0.189385	0.2043003	0.3068862	0.4234083	0.6360155	-1.588164	-1.181278	0.7287459
82260	-892.6978	-912.8746	20.17674	0.004204495	0.03289546	0.0007938749	0.006211182	-5.471601	-3.414421	-1.666983	0.20699	0.186754	0.64722	0.667745	0.02526486	0.007827947	0.0004897657	0.005785626	5.72748e-06	0.0002965382	0.0313561	0.002877083	0.007827947	0.02526486	5.72748e-06	0.0002965382	0.0004897657	0.005785626	0.002877083	0.0313561	0.550335	0.170139	0.0901414	0.189385	0.2111944	0.2196491	0.6480142	0.6739561	-1.554976	-1.515724	1.121134
82270	-886.6934	-912.5063	25.81285	0.03988107	0.05548109	0.07981189	0.1110314	-3.221853	-2.891713	0.6937707	0.187554	0.21201	0.778819	0.898822	0.02966136	0.001411003	0.0009167402	0.004106215	0.0002624203	0.01751759	0.001678598	0.001954821	0.001411003	0.02966136	0.0002624203	0.01751759	0.0009167402	0.004106215	0.001954821	0.001678598	0.550335	0.170139	0.0901414	0.189385	0.2274346	0.2674906	0.8586308	1.009854	-1.480893	-1.318671	1.328476
82280	-889.4961	-914.0635	24.5674	0.005456781	0.1351387	0.003437585	0.08513277	-5.210896	-2.001453	-0.4620898	0.205847	0.110456	0.479637	0.476337	0.02225021	0.0004463829	0.002581363	0.01609697	0.0004641401	0.005717483	0.001014164	0.0002937042	0.0004463829	0.02225021	0.0004641401	0.005717483	0.002581363	0.01609697	0.0002937042	0.001014164	0.550335	0.170139	0.189385	0.0901414	0.2113038	0.2455946	0.4830749	0.5614694	-1.554459	-1.404073	0.826875
82290	-888.0285	-915.6785	27.65008	0.04156688	0.03736953	0.005919894	0.005322113	-3.180452	-3.2869	-1.948985	0.161103	0.132749	0.679784	0.57025	0.01377786	0.004897878	0.005612572	0.02993781	0.0007668733	0.0003858759	5.53382e-05	2.616627e-05	0.004897878	0.01377786	0.0007668733	0.0003858759	0.005612572	0.02993781	2.616627e-05	5.53382e-05	0.550335	0.170139	0.189385	0.0901414	0.2026697	0.1701186	0.6857035	0.5755717	-1.596178	-1.771259	1.218868
82300	-886.4317	-911.5757	25.14404	0.1064143	0.1244797	0.2308749	0.2700694	-2.240415	-2.083612	0.7745361	0.181006	0.185481	0.610479	0.637266	0.02422545	5.088326e-05	0.00126072	0.006428076	0.001195316	0.02701025	0.004912132	0.003172262	5.088326e-05	0.02422545	0.001195316	0.02701025	0.00126072	0.006428076	0.003172262	0.004912132	0.550335	0.189385	0.170139	0.0901414	0.2874207	0.3099611	0.8413535	0.9073351	-1.246808	-1.171308	1.074065
82310	-882.693	-912.3352	29.64223	0.04867293	0.07233665	0.04464317	0.06634771	-3.022632	-2.626424	-0.08642162	0.186238	0.207482	0.526786	0.614319	0.02046094	5.388975e-05	0.002058919	0.006049627	0.01191163	0.01220639	0.0003323043	2.483155e-05	5.388975e-05	0.02046094	0.01191163	0.01220639	0.002058919	0.006049627	2.483155e-05	0.0003323043	0.427734	0.147195	0.132237	0.292835	0.234911	0.2798183	0.5714287	0.6806672	-1.448549	-1.273615	0.888933
82320	-884.9808	-911.2947	26.31389	0.1128713	0.07496851	0.1879919	0.1248632	-2.181507	-2.590687	0.5101504	0.1617	0.187255	0.536456	0.567007	0.02741463	5.367632e-05	0.00222163	0.01180482	0.01085497	0.01297137	0.001238048	0.000216262	5.367632e-05	0.02741463	0.01085497	0.01297137	0.00222163	0.01180482	0.000216262	0.001238048	0.427734	0.147195	0.132237	0.292835	0.2745708	0.2622236	0.7244474	0.6918697	-1.292546	-1.338558	0.9702
82330	-885.934	-912.6173	26.68322	0.03404302	0.03445754	0.06604017	0.0668443	-3.38013	-3.368027	0.6626382	0.173174	0.240807	0.562951	0.7687	0.02466013	1.651595e-05	0.004568227	0.004193883	0.01163159	0.00524654	0.002447455	0.0004255077	1.651595e-05	0.02466013	0.01163159	0.00524654	0.004568227	0.004193883	0.0004255077	0.002447455	0.499518	0.171897	0.154429	0.174155	0.2072166	0.2752641	0.6289907	0.835544	-1.573991	-1.290024	1.110352
82340	-880.9711	-913.2603	32.28921	0.105068	0.08148832	0.03694085	0.02865048	-2.253148	-2.507296	-1.04529	0.177844	0.215316	0.598025	0.637495	0.01958351	0.001771819	1.897746e-05	0.005907172	0.0003812741	2.655977e-05	0.006970461	0.002264	0.001771819	0.01958351	0.0003812741	2.655977e-05	1.897746e-05	0.005907172	0.002264	0.006970461	0.499518	0.171897	0.154429	0.174155	0.2829124	0.2968047	0.6349656	0.6661454	-1.262618	-1.214681	0.8084336
82350	-889.093	-911.4111	22.31815	0.02428296	0.008070097	0.3128414	0.1039684	-3.71798	-4.81959	2.555921	0.197494	0.194321	0.559874	0.69246	0.0268428	1.513061e-05	0.001681636	0.004999713	0.01400125	0.001194526	0.0006215377	0.0004822778	1.513061e-05	0.0268428	0.01400125	0.001194526	0.001681636	0.004999713	0.0004822778	0.0006215377	0.499518	0.174155	0.154429	0.171897	0.2217773	0.202391	0.872715	0.796428	-1.506081	-1.597554	1.369935
82360	-886.2005	-912.6689	26.46833	0.02500269	0.06376662	0.01549628	0.03952155	-3.688772	-2.752525	-0.4783837	0.164423	0.160544	0.550249	0.630413	0.01698108	0.0009867598	0.002078659	0.01775061	0.000406012	0.00328418	0.00521477	0.001088998	0.0009867598	0.01698108	0.000406012	0.00328418	0.002078659	0.01775061	0.001088998	0.00521477	0.435663	0.279726	0.134688	0.149923	0.1894255	0.2243103	0.5657457	0.6699344	-1.66376	-1.494725	1.094149
82370	-892.1458	-913.3978	21.25196	0.01214653	0.1203951	0.002745603	0.02721414	-4.410712	-2.116976	-1.487042	0.202101	0.155792	0.616914	0.771591	0.01836871	0.0005267526	0.003902435	0.005919562	0.01025052	0.009267583	0.009914757	0.0009579255	0.0005267526	0.01836871	0.01025052	0.009267583	0.003902435	0.005919562	0.0009579255	0.009914757	0.435663	0.149923	0.134688	0.279726	0.2142477	0.2761874	0.6196595	0.7988053	-1.540623	-1.286676	1.062038
82380	-886.4518	-911.8798	25.42802	0.1158927	0.07227714	0.09257185	0.05773294	-2.15509	-2.627247	-0.22468	0.168101	0.17699	0.892367	0.80677	0.02155755	0.0003324792	0.0002119594	0.01288007	0.0002466603	0.004820068	0.02208864	0.007226735	0.0003324792	0.02155755	0.0002466603	0.004820068	0.0002119594	0.01288007	0.007226735	0.02208864	0.435663	0.134688	0.279726	0.149923	0.2839934	0.2492673	0.9849387	0.8645025	-1.258804	-1.38923	1.243628
82390	-888.3584	-914.7441	26.38564	0.07869583	0.01717177	0.03141318	0.006854492	-2.542165	-4.064489	-0.9183625	0.130471	0.183947	0.86904	0.858948	0.02632816	0.000854731	0.0001226617	0.00325609	0.003202224	0.00017817	0.02308862	0.0006746781	0.000854731	0.02632816	0.003202224	0.00017817	0.0001226617	0.00325609	0.0006746781	0.02308862	0.435663	0.134688	0.279726	0.149923	0.2091673	0.2011185	0.9004527	0.8658029	-1.564621	-1.603861	1.459763
82400	-884.8379	-917.5649	32.72697	0.06776659	0.2338775	0.05150304	0.1777484	-2.691686	-1.452958	-0.2744285	0.156169	0.191771	0.367219	0.618142	0.01375857	0.0004566191	0.0005975427	0.002757694	0.0210362	3.983051e-05	1.996801e-06	0.005142391	0.0004566191	0.01375857	0.0210362	3.983051e-05	0.0005975427	0.002757694	0.005142391	1.996801e-06	0.435663	0.134688	0.279726	0.149923	0.2239359	0.4256489	0.4187217	0.7958904	-1.496395	-0.8541404	0.6258466
82410	-883.7941	-916.916	33.12195	0.1181876	0.1680411	0.2026685	0.2881576	-2.135482	-1.783547	0.5392987	0.139155	0.281524	0.397137	0.759672	0.03254086	0.002520652	0.002932735	0.01566348	0.0002443537	7.633305e-10	0.00499796	0.0006159821	0.002520652	0.03254086	0.0002443537	7.633305e-10	0.002932735	0.01566348	0.0006159821	0.00499796	0.435663	0.134688	0.149923	0.279726	0.2573426	0.4495647	0.5998052	1.04783	-1.357347	-0.7994754	0.8461967
82420	-892.3099	-914.481	22.17107	0.05803446	0.2314032	0.0649139	0.2588339	-2.846718	-1.463594	0.1120248	0.136123	0.142187	0.342131	0.524385	0.02815897	0.005648726	0.003242091	0.006859812	0.001597471	0.01278968	0.0303422	4.489123e-05	0.005648726	0.02815897	0.001597471	0.01278968	0.003242091	0.006859812	4.489123e-05	0.0303422	0.435663	0.134688	0.149923	0.279726	0.1941578	0.3735904	0.4070448	0.7832188	-1.639084	-0.9845953	0.7402521
82430	-887.5574	-911.655	24.09757	0.01763457	0.0224512	0.01623618	0.02067086	-4.037894	-3.796411	-0.0826191	0.199946	0.150724	0.801653	0.630299	0.02146527	0.0006102423	0.0005748426	0.01687913	0.001525675	0.009265244	0.005845294	0.00035259	0.0006102423	0.02146527	0.001525675	0.009265244	0.0005748426	0.01687913	0.00035259	0.005845294	0.435663	0.134688	0.149923	0.279726	0.2175801	0.1731752	0.8178889	0.6509698	-1.525188	-1.753452	1.324159
82440	-891.0718	-912.4929	21.42105	0.008820112	0.01708072	0.00302411	0.005856385	-4.730721	-4.069805	-1.070418	0.164926	0.18759	0.622073	0.730501	0.0210213	0.0001896909	0.000388986	0.01547328	0.0004422521	0.002194974	0.008437976	0.0133622	0.0001896909	0.0210213	0.0004422521	0.002194974	0.000388986	0.01547328	0.0133622	0.008437976	0.435663	0.134688	0.149923	0.279726	0.173746	0.2046708	0.6250974	0.7363579	-1.750161	-1.586352	1.280313
82450	-888.3167	-913.0589	24.7422	0.01813204	0.0152706	0.003239552	0.002728314	-4.010075	-4.181826	-1.722245	0.158786	0.228994	0.532935	0.737551	0.01738422	9.168871e-05	0.0004020991	0.006463338	0.0138018	0.0004863517	0.001960977	0.003195021	9.168871e-05	0.01738422	0.0138018	0.0004863517	0.0004020991	0.006463338	0.003195021	0.001960977	0.435663	0.134688	0.149923	0.279726	0.1769179	0.244265	0.5361744	0.7402791	-1.732069	-1.409501	1.108774
82460	-890.7819	-913.9288	23.14685	0.06565527	0.03173223	0.03964765	0.01916233	-2.723337	-3.450422	-0.5043862	0.176425	0.247955	0.629321	0.75373	0.03056058	0.0002238923	0.001973548	0.01818219	0.001021713	0.01612668	6.41284e-05	0.01959002	0.0002238923	0.03056058	0.001021713	0.01612668	0.001973548	0.01818219	0.01959002	6.41284e-05	0.279726	0.134688	0.149923	0.435663	0.2420805	0.2796877	0.6689682	0.7728923	-1.418485	-1.274082	1.016466
82470	-897.1271	-920.9672	23.84012	0.04980499	0.01654482	0.07792324	0.02588548	-2.99964	-4.101682	0.447609	0.0804307	0.167816	0.335449	0.559281	0.02670477	0.006779277	0.0006996421	0.007865432	0.004950446	6.089068e-05	0.01553564	0.002846543	0.006779277	0.02670477	0.004950446	6.089068e-05	0.0006996421	0.007865432	0.002846543	0.01553564	0.279726	0.134688	0.149923	0.435663	0.1302357	0.1843604	0.4133725	0.5851664	-2.03841	-1.690863	1.155003
82480	-886.4622	-913.4676	27.00544	0.04505359	0.05614553	0.06023594	0.07506568	-3.099903	-2.879808	0.2904165	0.14004	0.221732	0.483838	0.741741	0.02483274	0.003294636	0.001275345	0.003848179	0.002986958	1.969883e-05	0.01797931	0.002475598	0.003294636	0.02483274	0.002986958	1.969883e-05	0.001275345	0.003848179	0.002475598	0.01797931	0.279726	0.134688	0.149923	0.435663	0.1850938	0.2778772	0.5440743	0.8168068	-1.686893	-1.280576	1.078223
82490	-880.7649	-913.7742	33.00931	0.07024543	0.1058266	0.03007318	0.04530603	-2.65576	-2.245954	-0.8483615	0.145202	0.19923	0.454294	0.640519	0.02006418	0.0002897038	9.001941e-06	0.004195647	0.004734912	0.0004773821	0.001600605	0.000793948	0.0002897038	0.02006418	0.004734912	0.0004773821	9.001941e-06	0.004195647	0.000793948	0.001600605	0.279726	0.134688	0.149923	0.435663	0.2154477	0.3050567	0.484367	0.6858247	-1.535037	-1.187258	0.8101245
82500	-895.7256	-920.7325	25.00693	0.0480376	0.04832166	0.07039176	0.07080801	-3.035771	-3.029875	0.3820922	0.072769	0.209015	0.25008	0.611845	0.01355591	0.01801975	3.478204e-05	0.007027741	5.293633e-05	0.01064761	0.006468524	0.01932347	0.01801975	0.01355591	5.293633e-05	0.01064761	3.478204e-05	0.007027741	0.01932347	0.006468524	0.279726	0.134688	0.149923	0.435663	0.1208066	0.2573365	0.3204716	0.6826532	-2.113564	-1.357371	0.9756025
82510	-887.4511	-912.3906	24.93947	0.03958314	0.05007628	0.1123047	0.1420757	-3.229352	-2.994208	1.042813	0.17924	0.209895	0.543505	0.637056	0.031642	0.001605833	0.0004386727	0.003517516	0.01130488	0.0121882	0.001073433	0.0004823786	0.001605833	0.031642	0.01130488	0.0121882	0.0004386727	0.003517516	0.0004823786	0.001073433	0.279726	0.134688	0.149923	0.435663	0.2188227	0.2599714	0.6558095	0.7791318	-1.519494	-1.347184	1.097609
82520	-899.4909	-916.0428	16.55186	0.04749846	0.310737	0.01594796	0.1043322	-3.047058	-1.168808	-1.091367	0.159273	0.111692	0.261265	0.462006	0.03479119	0.0168348	0.003883813	0.01694374	0.01903199	0.006740255	0.006690905	0.001648529	0.0168348	0.03479119	0.01903199	0.006740255	0.003883813	0.01694374	0.001648529	0.006690905	0.279726	0.134688	0.149923	0.435663	0.2067717	0.4224292	0.2772129	0.5663386	-1.57614	-0.8617335	0.2931704
82530	-884.01	-911.8039	27.7939	0.03690588	0.0546344	0.05561858	0.08233616	-3.299384	-2.907091	0.4101465	0.180856	0.18695	0.66998	0.722638	0.04197936	0.003263958	0.0002460512	0.01804429	7.396089e-05	1.293043e-05	0.007874197	0.001487875	0.003263958	0.04197936	7.396089e-05	1.293043e-05	0.0002460512	0.01804429	0.001487875	0.007874197	0.279726	0.134688	0.149923	0.435663	0.2177622	0.2415841	0.7255982	0.8049745	-1.524352	-1.420538	1.203593
82540	-887.2568	-913.7886	26.53178	0.02351977	0.04309029	0.04080168	0.07475226	-3.749914	-3.144458	0.5508817	0.181696	0.191537	0.530893	0.578878	0.01921243	0.001317444	0.006994895	0.004343134	0.003225415	0.01691752	1.15459e-05	0.001432086	0.001317444	0.01921243	0.003225415	0.01691752	0.006994895	0.004343134	0.001432086	1.15459e-05	0.435663	0.279726	0.134688	0.149923	0.2052162	0.2346278	0.571695	0.6536302	-1.583691	-1.449755	1.024541
82550	-878.8998	-911.1444	32.2446	0.0441411	0.07021631	0.01599111	0.02543745	-3.120364	-2.656175	-1.015358	0.192837	0.187845	0.618781	0.66581	0.02003673	2.716792e-05	0.0003226602	0.01214991	0.000603173	0.0004226169	0.003441637	0.0001941777	2.716792e-05	0.02003673	0.000603173	0.0004226169	0.0003226602	0.01214991	0.0001941777	0.003441637	0.435663	0.149923	0.134688	0.279726	0.2369778	0.2580616	0.6347723	0.6912478	-1.439789	-1.354557	0.9852999
82560	-885.8584	-914.0672	28.20883	0.1109167	0.09943668	0.03855621	0.03456558	-2.198975	-2.308234	-1.056663	0.120677	0.2025	0.44094	0.590569	0.03445312	0.0005773232	0.0001575685	0.009607371	0.004225388	0.002093146	0.002429893	0.0003235819	0.0005773232	0.03445312	0.004225388	0.002093146	0.0001575685	0.009607371	0.0003235819	0.002429893	0.435663	0.149923	0.134688	0.279726	0.2315938	0.3019364	0.4794962	0.6251347	-1.46277	-1.197539	0.727751
82570	-884.4822	-912.3671	27.8849	0.05535797	0.08986162	0.01291869	0.02097069	-2.893935	-2.409484	-1.455145	0.15632	0.169173	0.50969	0.618556	0.03015831	0.001121092	0.000668887	0.00750677	0.00284889	1.058497e-05	0.001235461	0.01219467	0.001121092	0.03015831	0.00284889	1.058497e-05	0.000668887	0.00750677	0.01219467	0.001235461	0.435663	0.279726	0.134688	0.149923	0.2116782	0.2590349	0.5226085	0.6395266	-1.552688	-1.350793	0.9037656
82580	-887.5164	-912.5788	25.06245	0.05453644	0.06751267	0.1144618	0.1416965	-2.908886	-2.69544	0.7413719	0.18278	0.176837	0.634818	0.629788	0.02791929	0.003472897	0.008612314	0.005131606	0.02647271	5.60863e-06	0.008325295	0.0001566171	0.003472897	0.02791929	0.02647271	5.60863e-06	0.008612314	0.005131606	0.0001566171	0.008325295	0.439839	0.282407	0.126393	0.15136	0.2373166	0.2443497	0.7492793	0.7714849	-1.43836	-1.409155	1.149717
82590	-883.8017	-913.2201	29.41841	0.03610733	0.1498986	0.03466423	0.1439076	-3.321259	-1.897796	-0.04078761	0.154165	0.16517	0.430476	0.626307	0.02001757	0.0004594383	0.00339131	0.01416981	0.002272505	0.00145325	0.000130007	0.0005032635	0.0004594383	0.02001757	0.002272505	0.00145325	0.00339131	0.01416981	0.0005032635	0.000130007	0.439839	0.282407	0.126393	0.15136	0.1902725	0.3150682	0.4651398	0.7702148	-1.659298	-1.154966	0.8938804
82600	-880.4082	-914.9121	34.50395	0.02747553	0.08624965	0.04521965	0.141951	-3.594459	-2.450509	0.4982358	0.16173	0.202041	0.380083	0.506077	0.0227663	4.752484e-06	0.002490939	0.003346842	0.001400832	0.0001378557	9.437179e-05	0.0008628717	4.752484e-06	0.0227663	0.001400832	0.0001378557	0.002490939	0.003346842	0.0008628717	9.437179e-05	0.439839	0.282407	0.126393	0.15136	0.189206	0.2882906	0.4253025	0.6480277	-1.664919	-1.243786	0.8099643
82610	-880.5838	-910.7817	30.19788	0.05782562	0.01438602	0.02162449	0.005379801	-2.850323	-4.241499	-0.9836054	0.194078	0.194842	0.895541	0.756405	0.02997293	3.173023e-05	1.264892e-05	0.02346857	0.0008651388	0.004048249	0.00218041	4.267176e-06	3.173023e-05	0.02997293	0.0008651388	0.004048249	1.264892e-05	0.02346857	4.267176e-06	0.00218041	0.655738	0.173561	0.0776781	0.0930225	0.2519041	0.209228	0.9171652	0.7617844	-1.378707	-1.564331	1.292239
82620	-889.9527	-914.5605	24.6078	0.0262765	0.006917637	0.04505692	0.01186183	-3.63908	-4.973681	0.5392516	0.196543	0.259974	0.445782	0.576061	0.01908621	0.0009107966	0.0005493987	0.01497391	0.002918427	0.0001333605	0.005127105	0.0009436766	0.0009107966	0.01908621	0.002918427	0.0001333605	0.0005493987	0.01497391	0.0009436766	0.005127105	0.0930225	0.173561	0.0776781	0.655738	0.2228196	0.2668916	0.4908385	0.5879226	-1.501393	-1.320913	0.7897529
82630	-888.5577	-916.8235	28.26586	0.1249006	0.0595087	0.09736772	0.04639072	-2.080237	-2.821633	-0.2490232	0.142913	0.167186	0.593951	0.538786	0.01194022	9.701036e-05	6.938698e-05	0.007441249	0.02965779	0.002657685	0.004504753	0.0008955027	9.701036e-05	0.01194022	0.02965779	0.002657685	6.938698e-05	0.007441249	0.0008955027	0.004504753	0.0930225	0.173561	0.0776781	0.655738	0.2678133	0.2266946	0.6913183	0.5851768	-1.317465	-1.484152	0.9483104
82640	-888.2076	-914.0266	25.81897	0.08725985	0.02859928	0.2068166	0.06778385	-2.438865	-3.554374	0.8629422	0.137356	0.240388	0.354589	0.604525	0.02037824	0.0004963413	0.001269201	0.01147534	0.0005516609	0.005651603	0.01855289	0.0003044284	0.0004963413	0.02037824	0.0005516609	0.005651603	0.001269201	0.01147534	0.0003044284	0.01855289	0.0930225	0.173561	0.0776781	0.655738	0.2246159	0.2689875	0.561406	0.6723085	-1.493363	-1.31309	0.9160524
82650	-885.2547	-912.522	27.26723	0.03060044	0.03343443	0.09065863	0.09905477	-3.486741	-3.398169	1.086087	0.177534	0.189128	0.495167	0.52738	0.02421812	0.002901236	0.0003831573	0.01759448	7.845775e-06	0.00269378	0.001640008	0.004640641	0.002901236	0.02421812	7.845775e-06	0.00269378	0.0003831573	0.01759448	0.004640641	0.001640008	0.0930225	0.173561	0.0776781	0.655738	0.2081347	0.2225625	0.5858255	0.6264347	-1.56957	-1.502547	1.034836
82660	-889.0264	-915.3569	26.33044	0.03499744	0.03399673	0.01133142	0.01100741	-3.35248	-3.381491	-1.127696	0.151595	0.179142	0.635345	0.727671	0.03170188	0.0004383986	0.01346328	0.005806461	0.0004260369	0.0002074263	0.000881833	0.003748085	0.0004383986	0.03170188	0.0004260369	0.0002074263	0.01346328	0.005806461	0.003748085	0.000881833	0.0930225	0.173561	0.0776781	0.655738	0.1865923	0.2131384	0.6466768	0.7386783	-1.678829	-1.545813	1.242921
82670	-893.9085	-912.9537	19.04519	0.1016855	0.02028975	0.1018204	0.02031666	-2.28587	-3.89764	0.001325391	0.160309	0.183232	0.867458	0.732634	0.02248398	0.000122185	0.001514968	0.0329488	0.01827174	0.00653387	0.01828242	0.001894779	0.000122185	0.02248398	0.01827174	0.00653387	0.001514968	0.0329488	0.001894779	0.01828242	0.173561	0.655738	0.0776781	0.0930225	0.2619944	0.2035213	0.9692784	0.7529505	-1.339432	-1.591985	1.308229
82680	-886.6917	-913.8368	27.14506	0.04086681	0.05994365	0.07789879	0.1142623	-3.197437	-2.81435	0.645092	0.115408	0.231115	0.286701	0.564796	0.03341835	0.002639493	0.0001178467	0.01035324	0.0001010388	0.003231657	0.008856792	0.001533634	0.002639493	0.03341835	0.0001010388	0.003231657	0.0001178467	0.01035324	0.001533634	0.008856792	0.173561	0.655738	0.0776781	0.0930225	0.1562747	0.2910583	0.3645994	0.6790587	-1.85614	-1.234232	0.8471839
82690	-888.1113	-914.3855	26.27418	0.03110571	0.08400002	0.0519714	0.1403472	-3.470364	-2.476938	0.5133021	0.160498	0.146821	0.413623	0.420543	0.02348673	0.009121784	0.00114132	0.01159286	0.003829571	0.0002423546	0.005116874	0.0004728578	0.009121784	0.02348673	0.003829571	0.0002423546	0.00114132	0.01159286	0.0004728578	0.005116874	0.4981	0.398233	0.0471743	0.056493	0.1916041	0.2308208	0.4655945	0.5608903	-1.652324	-1.466114	0.8878836
82700	-883.4153	-912.9949	29.57962	0.1643301	0.07974704	0.02968919	0.01440773	-1.805878	-2.528896	-1.711094	0.154204	0.20266	0.690331	0.623951	0.01655059	0.0001772322	2.034517e-06	0.009415738	0.01341585	0.009380403	0.0002757903	0.0008999757	0.0001772322	0.01655059	0.01341585	0.009380403	2.034517e-06	0.009415738	0.0008999757	0.0002757903	0.398233	0.4981	0.0471743	0.056493	0.3185338	0.2824073	0.7200199	0.638359	-1.144027	-1.264405	0.8155504
82710	-883.115	-911.8197	28.70466	0.07823283	0.07872395	0.06174489	0.0621325	-2.548066	-2.541808	-0.2366782	0.156331	0.207627	0.550091	0.684784	0.01810614	0.001161692	0.002529061	0.01465306	0.001926957	0.001737792	0.0002243396	0.001681073	0.001161692	0.01810614	0.001926957	0.001737792	0.002529061	0.01465306	0.001681073	0.0002243396	0.4981	0.398233	0.0471743	0.056493	0.2345638	0.2863506	0.611836	0.7469167	-1.450028	-1.250538	0.9587366
